"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.018715927E1,-1.936197281E-3,4.241108894E-3,-5.606651306E-3,7.291803853E-3
3.019215927E1,5.468606949E-3,-4.610180855E-3,-7.271766663E-3,1.019990293E-2
3.019715927E1,4.340112209E-3,-1.320302486E-3,1.014423370E-2,1.111239174E-2
3.020215927E1,-2.841150761E-2,-5.119144917E-3,-1.603412628E-2,3.302291045E-2
3.020715927E1,-8.636772633E-3,1.194894314E-3,-3.311157227E-3,9.326595097E-3
3.021215927E1,6.051659584E-4,-8.789539337E-3,-7.113456726E-3,1.132358133E-2
3.021715927E1,1.516878605E-3,-5.565762520E-3,-7.049560547E-3,9.109057966E-3
3.022215927E1,1.617550850E-3,2.626180649E-4,-9.860038757E-3,9.995289055E-3
3.022715927E1,1.402282715E-2,-1.372736692E-2,-4.560470581E-3,2.014641844E-2
3.023215927E1,-3.604173660E-3,-1.128679514E-2,2.100944519E-3,1.203311182E-2
3.023715927E1,3.327965736E-3,-1.492732763E-2,-1.645374298E-2,2.246388489E-2
3.024215927E1,8.620381355E-3,-1.334089041E-2,-1.864719391E-2,2.449506424E-2
3.024715927E1,1.102983952E-2,-2.424120903E-3,-7.967948914E-3,1.382106840E-2
3.025215927E1,1.354217529E-3,6.352365017E-3,-4.985809326E-3,8.188085311E-3
3.025715927E1,-1.217544079E-3,7.795691490E-4,3.052711487E-3,3.377749112E-3
3.026215927E1,-7.413864136E-3,-1.829683781E-3,-7.158279419E-3,1.046680889E-2
3.026715927E1,8.759975433E-3,-1.653093100E-2,-1.115894318E-2,2.178372929E-2
3.027215927E1,-2.103805542E-3,-2.379977703E-2,-1.577568054E-2,2.863088334E-2
3.027715927E1,-5.696177483E-3,-8.767485619E-3,1.567459106E-2,1.884165723E-2
3.028215927E1,3.814458847E-3,-3.323733807E-3,5.736351013E-3,7.648727061E-3
3.028715927E1,9.086072445E-3,-7.607042789E-3,1.069355011E-2,1.596169873E-2
3.029215927E1,1.258671284E-3,-1.102894545E-2,-5.163192749E-3,1.224256715E-2
3.029715927E1,-9.724497795E-4,-4.511952400E-3,-1.586818695E-2,1.652582010E-2
3.030215927E1,-1.377385855E-2,-4.503548145E-3,-1.572322845E-2,2.138272757E-2
3.030715927E1,-3.348767757E-3,6.306171417E-5,-2.472019196E-2,2.494606407E-2
3.031215927E1,-7.110297680E-3,-2.695500851E-3,-7.789611816E-3,1.088577559E-2
3.031715927E1,-5.873441696E-4,1.316112280E-2,-2.023792267E-2,2.414816019E-2
3.032215927E1,4.705071449E-3,2.204775810E-3,-5.615234375E-3,7.650463437E-3
3.032715927E1,6.562292576E-3,-4.812955856E-3,4.245758057E-3,9.179035320E-3
3.033215927E1,-7.633268833E-3,-2.225637436E-4,2.272415161E-2,2.397297216E-2
3.033715927E1,-6.142377853E-3,3.458321095E-3,1.239395142E-2,1.425828960E-2
3.034215927E1,1.012074947E-2,-4.574894905E-3,8.382797241E-3,1.391511850E-2
3.034715927E1,-1.525288820E-2,-5.229175091E-3,9.999275208E-3,1.897314880E-2
3.035215927E1,9.758770466E-3,-5.300343037E-3,2.602767944E-2,2.829783268E-2
3.035715927E1,-1.614928246E-2,-8.675813675E-3,1.650810242E-3,1.840636415E-2
3.036215927E1,-1.526665688E-2,-1.488500834E-2,8.544921875E-4,2.133926995E-2
3.036715927E1,-1.072078943E-2,-1.485216618E-2,6.256103516E-3,1.935616174E-2
3.037215927E1,-1.238226891E-2,-7.634580135E-3,-2.868652344E-3,1.482688650E-2
3.037715927E1,-2.076673508E-2,-5.479931831E-3,-2.332496643E-2,3.170711273E-2
3.038215927E1,-1.603341103E-2,-9.819388390E-3,-1.509952545E-2,2.411402758E-2
3.038715927E1,3.193259239E-3,5.430638790E-3,-7.546424866E-3,9.830425753E-3
3.039215927E1,1.004475355E-2,1.302456856E-2,-1.224899292E-2,2.050790793E-2
3.039715927E1,1.429337263E-2,1.063728333E-2,-1.330375671E-3,1.786679034E-2
3.040215927E1,1.158177853E-2,1.356327534E-2,1.513385773E-2,2.339088885E-2
3.040715927E1,4.387080669E-3,6.934523582E-3,1.834869385E-3,8.408379141E-3
3.041215927E1,1.408076286E-2,3.096163273E-3,2.496719360E-3,1.463173665E-2
3.041715927E1,1.440763474E-3,-1.578330994E-3,-4.394531250E-2,4.399724331E-2
3.042215927E1,-4.107117653E-3,9.552776814E-3,-6.164360046E-2,6.251445784E-2
3.042715927E1,2.291798592E-4,-4.207253456E-3,-5.435085297E-2,5.451393146E-2
3.043215927E1,2.304583788E-2,4.400193691E-3,-2.693653107E-2,3.572182882E-2
3.043715927E1,1.271647215E-2,-1.024365425E-3,1.926231384E-2,2.310399799E-2
3.044215927E1,-3.856897354E-3,-1.376336813E-2,7.022476196E-2,7.166465762E-2
3.044715927E1,-1.408118010E-2,-4.158020020E-3,1.050548553E-1,1.060758757E-1
3.045215927E1,-8.172392845E-4,-1.506960392E-2,1.403884888E-1,1.411973393E-1
3.045715927E1,5.829572678E-3,-6.984293461E-3,2.366075516E-1,2.367823848E-1
3.046215927E1,-3.214907646E-2,1.155966520E-2,2.760486603E-1,2.781547264E-1
3.046715927E1,-6.359845400E-2,1.518845558E-2,1.587467194E-1,1.716856821E-1
3.047215927E1,-7.892113924E-2,1.938897371E-2,-1.045694351E-1,1.324358157E-1
3.047715927E1,-5.399042368E-2,2.627575397E-2,-3.141660690E-1,3.198526224E-1
3.048215927E1,-2.630233765E-2,3.671336174E-2,-3.611764908E-1,3.639892050E-1
3.048715927E1,5.375146866E-4,4.210513830E-2,-2.318944931E-1,2.356866299E-1
3.049215927E1,3.232496977E-2,2.488833666E-2,-1.126842499E-1,1.198418672E-1
3.049715927E1,4.923039675E-2,-5.128324032E-3,2.658939362E-2,5.618654220E-2
3.050215927E1,3.221386671E-2,-3.818374872E-2,1.126956940E-1,1.232722650E-1
3.050715927E1,1.775568724E-2,-4.792028666E-2,6.093788147E-2,7.953014334E-2
3.051215927E1,3.628408909E-2,-5.790716410E-2,-3.234767914E-2,7.560520564E-2
3.051715927E1,4.151606560E-2,-5.390155315E-2,-4.637145996E-2,8.233634334E-2
3.052215927E1,2.481317520E-2,-4.689455032E-2,7.496833801E-2,9.184249680E-2
3.052715927E1,-2.558791637E-2,-2.075445652E-2,2.060785294E-1,2.086955898E-1
3.053215927E1,-6.419855356E-2,2.088779211E-2,2.453546524E-1,2.544732984E-1
3.053715927E1,-8.187663555E-2,3.437852859E-2,2.058115005E-1,2.241518245E-1
3.054215927E1,-8.087980747E-2,4.662322998E-2,1.172285080E-1,1.498592403E-1
3.054715927E1,-7.869958878E-2,4.920679331E-2,3.102493286E-2,9.786460157E-2
3.055215927E1,-7.114905119E-2,4.727727175E-2,-2.167415619E-2,8.813113500E-2
3.055715927E1,-6.271642447E-2,4.591101408E-2,-5.630397797E-2,9.597556484E-2
3.056215927E1,-3.271389008E-2,1.660454273E-2,-7.799434662E-2,8.619180673E-2
3.056715927E1,-1.297336817E-2,-8.020162582E-3,-8.131122589E-2,8.272935842E-2
3.057215927E1,2.504390478E-2,-1.723265648E-2,-9.319496155E-2,9.802786580E-2
3.057715927E1,5.860352516E-2,-2.658754587E-2,-6.962966919E-2,9.481329858E-2
3.058215927E1,8.555692434E-2,-4.239648581E-2,-5.288124084E-2,1.091506983E-1
3.058715927E1,8.848538995E-2,-3.054350615E-2,-2.945899963E-2,9.813461500E-2
3.059215927E1,1.021965742E-1,-2.315384150E-2,-1.044273376E-2,1.053057019E-1
3.059715927E1,8.601483703E-2,-1.291280985E-2,-1.319122314E-2,8.797329831E-2
3.060215927E1,6.193977594E-2,1.768147945E-2,-1.644802094E-2,6.648088411E-2
3.060715927E1,5.069780350E-2,2.644747496E-2,-3.433990479E-2,6.670056425E-2
3.061215927E1,3.080964088E-2,3.079473972E-2,-3.122043610E-2,5.359352196E-2
3.061715927E1,2.121657133E-2,3.407102823E-2,-4.712200165E-2,6.189879565E-2
3.062215927E1,1.366496086E-2,2.884739637E-2,-5.207347870E-2,6.107823358E-2
3.062715927E1,1.850587130E-2,3.538811207E-2,-3.846549988E-2,5.544709577E-2
3.063215927E1,2.004247904E-2,2.784579992E-2,-2.201557159E-2,4.076487375E-2
3.063715927E1,1.634001732E-3,2.177834511E-2,-2.740669250E-2,3.504415888E-2
3.064215927E1,-1.101553440E-3,8.714616299E-3,8.257865906E-3,1.205613149E-2
3.064715927E1,-1.849555969E-2,-9.093642235E-3,2.060699463E-2,2.914495299E-2
3.065215927E1,-2.451694012E-2,-1.955652237E-2,2.643966675E-2,4.101943317E-2
3.065715927E1,-2.567511797E-2,-2.356958389E-2,4.292297363E-2,5.529121660E-2
3.066215927E1,-3.205025196E-2,-3.056770563E-2,2.516937256E-2,5.094212985E-2
3.066715927E1,-3.685396910E-2,-5.401676893E-2,1.567173004E-2,6.724306274E-2
3.067215927E1,-4.584729671E-2,-5.865794420E-2,-4.168510437E-3,7.456611505E-2
3.067715927E1,-4.598999023E-2,-4.903489351E-2,-1.061630249E-2,6.806031048E-2
3.068215927E1,-4.053413868E-2,-4.659861326E-2,-2.474117279E-2,6.653249422E-2
3.068715927E1,-3.378254175E-2,-4.283845425E-2,-3.454017639E-2,6.457102349E-2
3.069215927E1,-3.082090616E-2,-3.629189730E-2,-2.590179443E-2,5.420270308E-2
3.069715927E1,-2.679562569E-2,-2.139562368E-2,-4.773330688E-2,5.877284113E-2
3.070215927E1,-2.699822187E-2,-4.993200302E-3,-3.355503082E-2,4.335638508E-2
3.070715927E1,-8.289396763E-3,-3.234565258E-3,1.140022278E-2,1.446172848E-2
3.071215927E1,-2.937430143E-2,7.559001446E-3,6.741523743E-3,3.107146971E-2
3.071715927E1,-2.151238918E-2,1.517200470E-2,1.277256012E-2,2.925937298E-2
3.072215927E1,-1.193416119E-2,1.279634237E-2,2.110862732E-2,2.741796361E-2
3.072715927E1,-1.137071848E-2,2.152246237E-2,4.388809204E-3,2.473401042E-2
3.073215927E1,-1.265585423E-2,2.896720171E-2,-6.786346436E-3,3.233146948E-2
3.073715927E1,-3.555059433E-3,2.869290113E-2,-2.049350739E-2,3.543874812E-2
3.074215927E1,-6.570637226E-3,1.409876347E-2,1.074123383E-2,1.890297619E-2
3.074715927E1,-1.138633490E-2,3.951728344E-3,-9.836196899E-3,1.555684893E-2
3.075215927E1,-9.322822094E-3,-9.953975677E-6,2.115249634E-3,9.559779908E-3
3.075715927E1,4.746258259E-3,7.575750351E-5,-5.977630615E-3,7.633136605E-3
3.076215927E1,1.065063477E-2,-2.585411072E-3,-3.263473511E-3,1.143549871E-2
3.076715927E1,8.530199528E-3,-1.460725069E-2,7.915496826E-5,1.691574244E-2
3.077215927E1,1.806044579E-2,-1.040643454E-2,-1.062488556E-2,2.339576404E-2
3.077715927E1,1.132106781E-2,-3.964364529E-3,1.059341431E-2,1.600322434E-2
3.078215927E1,2.482151985E-2,-9.420096874E-3,2.918434143E-2,3.945341376E-2
3.078715927E1,1.823753119E-2,-1.592457294E-2,2.344894409E-2,3.370537859E-2
3.079215927E1,1.468086243E-2,-4.092037678E-3,1.965427399E-2,2.487092640E-2
3.079715927E1,3.813803196E-3,-2.297937870E-3,6.601333618E-3,7.962613818E-3
3.080215927E1,1.093399525E-2,-4.031598568E-3,-2.056694031E-2,2.363905820E-2
3.080715927E1,3.037393093E-2,-4.436790943E-3,-3.588581085E-2,4.722342866E-2
3.081215927E1,3.489911556E-2,4.025876522E-3,6.224822998E-2,7.147725571E-2
3.081715927E1,2.104920149E-2,1.492887735E-2,5.884647369E-2,6.425611044E-2
3.082215927E1,2.239245176E-2,1.931077242E-2,-4.124736786E-2,5.075109046E-2
3.082715927E1,4.245322943E-2,-5.835294724E-5,-1.249570847E-1,1.319717890E-1
3.083215927E1,3.177076578E-2,-1.062440872E-2,-4.804992676E-2,5.857520875E-2
3.083715927E1,7.372677326E-3,-1.811164618E-2,9.961128235E-2,1.015125395E-1
3.084215927E1,-4.851043224E-3,-1.276558638E-2,1.830883026E-1,1.835968937E-1
3.084715927E1,-3.185117245E-2,-2.272129059E-2,1.399040222E-1,1.452717786E-1
3.085215927E1,-5.325919390E-2,-1.238316298E-2,8.801651001E-2,1.036184853E-1
3.085715927E1,-7.396817207E-2,2.509474754E-3,2.332592010E-2,7.759952637E-2
3.086215927E1,-7.872319221E-2,8.105158806E-3,-3.148651123E-2,8.517297095E-2
3.086715927E1,-4.803103209E-2,1.133638620E-2,-6.537151337E-2,8.190804878E-2
3.087215927E1,-2.632474899E-2,1.138377190E-2,-5.131244659E-2,5.878392508E-2
3.087715927E1,-1.321119070E-2,4.248797894E-3,-2.203464508E-2,2.604061111E-2
3.088215927E1,6.635129452E-3,-2.160489559E-3,2.518081665E-2,2.612979497E-2
3.088715927E1,2.301937342E-2,-1.675856113E-2,4.294395447E-2,5.152595607E-2
3.089215927E1,1.845270395E-2,-1.226741076E-2,3.388404846E-3,2.241590813E-2
3.089715927E1,2.143263817E-2,4.939079285E-3,-1.731109619E-2,2.798975767E-2
3.090215927E1,2.592831850E-2,5.139946938E-3,-3.687000275E-2,4.536621934E-2
3.090715927E1,2.919870615E-2,1.885527372E-2,-3.105735779E-2,4.661164297E-2
3.091215927E1,1.632654667E-2,2.293998003E-2,-2.695083618E-2,3.897622841E-2
3.091715927E1,1.445919275E-2,1.895785332E-2,-3.910064697E-2,4.579660524E-2
3.092215927E1,6.092309952E-3,-5.923509598E-4,-5.977439880E-2,6.008698588E-2
3.092715927E1,3.877162933E-3,1.844942570E-2,-7.146739960E-2,7.391212963E-2
3.093215927E1,1.535648108E-2,2.484858036E-2,-8.720779419E-2,9.196995610E-2
3.093715927E1,1.453781128E-2,3.152894974E-2,-8.054828644E-2,8.771230858E-2
3.094215927E1,1.254934072E-2,2.766144276E-2,-6.103134155E-2,6.817232591E-2
3.094715927E1,2.204489708E-2,2.556139231E-2,-3.561306000E-2,4.906783372E-2
3.095215927E1,2.039015293E-2,2.051192522E-2,3.576278687E-3,2.914253218E-2
3.095715927E1,9.914696217E-3,1.366436481E-3,2.371406555E-2,2.573956594E-2
3.096215927E1,2.756237984E-3,2.338290215E-4,2.708816528E-2,2.722903271E-2
3.096715927E1,-1.798027754E-2,-3.257393837E-4,4.628658295E-2,4.965726782E-2
3.097215927E1,-1.584213972E-2,-2.688586712E-3,2.260684967E-2,2.773574483E-2
3.097715927E1,-2.268588543E-2,-3.572762012E-3,6.246566772E-3,2.379986602E-2
3.098215927E1,-2.819359303E-2,1.357972622E-3,-6.820678711E-3,2.903867138E-2
3.098715927E1,-2.270573378E-2,2.488076687E-3,-2.133369446E-2,3.125487788E-2
3.099215927E1,-2.613848448E-2,-1.144564152E-2,-3.284263611E-2,4.350703193E-2
3.099715927E1,-2.574467659E-2,-6.740987301E-3,-1.049900055E-2,2.860871013E-2
3.100215927E1,-2.404278517E-2,3.816425800E-3,-2.450942993E-2,3.454464908E-2
3.100715927E1,-3.624081612E-2,-5.800306797E-3,-1.610755920E-2,4.008109000E-2
3.101215927E1,-2.658575773E-2,-1.392406225E-2,2.184772491E-2,3.712149118E-2
3.101715927E1,-1.382529736E-2,-1.893597841E-2,4.441833496E-2,5.022647316E-2
3.102215927E1,-1.303774118E-2,-3.384864330E-2,5.851840973E-2,6.884851215E-2
3.102715927E1,-2.523458004E-2,-4.252690077E-2,6.557083130E-2,8.212706762E-2
3.103215927E1,-2.444624901E-3,-1.533758640E-2,4.146099091E-2,4.427450185E-2
3.103715927E1,-1.005160809E-2,-3.078162670E-2,3.480529785E-2,4.753895378E-2
3.104215927E1,-4.064857960E-3,-1.922225952E-2,2.214431763E-2,2.960387026E-2
3.104715927E1,-2.648591995E-3,-1.702600718E-2,7.950782776E-3,1.897669378E-2
3.105215927E1,9.143948555E-4,-8.720040321E-3,2.804756165E-3,9.205535199E-3
3.105715927E1,1.460194588E-3,-4.994094372E-3,6.296157837E-3,8.167909790E-3
3.106215927E1,1.322716475E-2,-9.162962437E-3,-9.326934814E-4,1.611793054E-2
3.106715927E1,1.006299257E-2,-9.399294853E-3,1.243209839E-2,1.855175554E-2
3.107215927E1,-9.039700031E-3,-3.677904606E-3,2.622604370E-2,2.798300426E-2
3.107715927E1,1.429069042E-2,-7.198452950E-4,3.017902374E-2,3.339933359E-2
3.108215927E1,1.718115807E-2,-7.772028446E-3,3.365612030E-2,3.857889387E-2
3.108715927E1,1.499885321E-2,-2.080309391E-2,2.799224854E-2,3.796446090E-2
3.109215927E1,8.100867271E-4,-2.287226915E-2,3.983497620E-2,4.594150918E-2
3.109715927E1,6.852090359E-3,-8.704483509E-3,4.753780365E-2,4.881149405E-2
3.110215927E1,4.780113697E-3,8.063554764E-3,2.427196503E-2,2.601919846E-2
3.110715927E1,4.752874374E-4,-6.846666336E-3,7.076263428E-3,9.857801082E-3
3.111215927E1,-4.209876060E-4,-1.202327013E-2,-7.061004639E-3,1.394969683E-2
3.111715927E1,-3.347933292E-3,-4.532575607E-3,-2.047538757E-3,5.995441095E-3
3.112215927E1,-7.861316204E-3,1.060366631E-3,-1.784038544E-2,1.952444679E-2
3.112715927E1,-1.165074110E-2,2.562046051E-3,-1.561737061E-2,1.965212744E-2
3.113215927E1,8.493423462E-3,1.353383064E-3,2.162933350E-3,8.868380263E-3
3.113715927E1,1.780122519E-2,1.077508926E-2,4.621505737E-3,2.131535789E-2
3.114215927E1,9.241044521E-3,-3.261029720E-3,-5.904197693E-3,1.144075037E-2
3.114715927E1,1.632559299E-2,-3.766834736E-3,-1.449012756E-2,2.215124889E-2
3.115215927E1,1.492565870E-2,-1.405775547E-3,-1.621246338E-2,2.208156384E-2
3.115715927E1,2.897381783E-3,-6.087124348E-3,-2.398681641E-2,2.491616474E-2
3.116215927E1,-5.412697792E-4,-5.730509758E-3,-2.846527100E-2,2.904140782E-2
3.116715927E1,4.858374596E-4,1.001834869E-3,-2.454471588E-2,2.456995704E-2
3.117215927E1,1.993000507E-3,-1.235604286E-4,-1.017951965E-2,1.037352103E-2
3.117715927E1,-1.783251762E-3,-9.018182755E-5,-4.424095154E-3,4.770821474E-3
3.118215927E1,1.372158527E-3,3.255009651E-4,-3.490447998E-3,3.764571308E-3
3.118715927E1,-5.534112453E-3,5.692303181E-3,-4.695892334E-3,9.223888603E-3
3.119215927E1,2.093493938E-3,1.083964109E-2,-1.865959167E-2,2.168088784E-2
3.119715927E1,-7.603228092E-3,9.289324284E-3,-1.463699341E-2,1.892992866E-2
3.120215927E1,-1.032978296E-2,7.770478725E-3,-1.644420624E-2,2.091642117E-2
3.120715927E1,-1.115715504E-2,6.935417652E-3,-2.295112610E-2,2.644496768E-2
3.121215927E1,-6.635367870E-3,7.354080677E-3,-1.857852936E-2,2.105403435E-2
3.121715927E1,-2.223801613E-2,1.210576296E-2,-1.599693298E-2,2.994963644E-2
3.122215927E1,-1.037633419E-2,1.222473383E-2,3.257751465E-3,1.636231564E-2
3.122715927E1,-7.540583611E-4,1.019978523E-2,2.586174011E-2,2.781067824E-2
3.123215927E1,-1.136887074E-2,7.817745209E-3,2.491283417E-2,2.847837194E-2
3.123715927E1,-1.678222418E-2,1.158010960E-2,1.534938812E-2,2.552147532E-2
3.124215927E1,-2.188086510E-3,8.950233459E-3,1.484870911E-3,9.332697529E-3
3.124715927E1,3.200769424E-4,1.335859299E-2,2.296638489E-2,2.657083534E-2
3.125215927E1,-9.685635567E-3,1.147681475E-2,-1.151275635E-2,1.892280032E-2
3.125715927E1,-1.681619883E-2,3.566622734E-3,6.052017212E-3,1.822449596E-2
3.126215927E1,-1.983326674E-2,1.196599007E-2,9.175300598E-3,2.491444418E-2
3.126715927E1,-1.912337542E-2,6.761550903E-3,2.537441254E-2,3.248511766E-2
3.127215927E1,-4.209578037E-3,-1.707911491E-3,3.381824493E-2,3.412200462E-2
3.127715927E1,-2.311360836E-2,3.739118576E-3,1.639842987E-2,2.858545787E-2
3.128215927E1,-8.277773857E-3,9.205341339E-4,2.164173126E-2,2.318908052E-2
3.128715927E1,-7.102429867E-3,1.727819443E-3,8.457183838E-3,1.117827484E-2
3.129215927E1,-9.971141815E-3,2.634525299E-3,1.307296753E-2,1.665133246E-2
3.129715927E1,-1.430964470E-2,-5.852818489E-3,2.284049988E-3,1.562812529E-2
3.130215927E1,-1.514846087E-2,-5.145967007E-3,-3.204345703E-4,1.600185993E-2
3.130715927E1,-1.378107071E-2,-1.659935713E-2,3.755569458E-3,2.189887826E-2
3.131215927E1,-4.338920116E-3,-5.605220795E-3,-8.945465088E-4,7.144574262E-3
3.131715927E1,-2.902030945E-3,-1.520597935E-2,-7.250785828E-3,1.709437003E-2
3.132215927E1,7.837772369E-3,-1.334309578E-3,-2.748489380E-3,8.412208487E-3
3.132715927E1,1.362222433E-2,-2.173125744E-3,-2.770423889E-3,1.406992252E-2
3.133215927E1,6.370782852E-3,-7.345736027E-3,-1.076698303E-3,9.782943890E-3
3.133715927E1,5.960345268E-3,-7.704794407E-3,-4.959106445E-4,9.753742868E-3
3.134215927E1,1.166409254E-2,-2.033650875E-3,-2.925872803E-3,1.219620934E-2
3.134715927E1,1.532322168E-2,3.590285778E-3,1.181411743E-2,1.967904076E-2
3.135215927E1,5.940556526E-3,-8.179664612E-3,1.151084900E-2,1.531981624E-2
3.135715927E1,1.505237818E-2,-4.492163658E-3,1.016902924E-2,1.871263687E-2
3.136215927E1,1.346993446E-2,-4.954040051E-3,-1.575469971E-3,1.443827389E-2
3.136715927E1,7.756948471E-3,2.751708031E-3,6.030082703E-3,1.020313893E-2
3.137215927E1,6.831943989E-3,-8.340597153E-3,1.449584961E-3,1.087852546E-2
3.137715927E1,-6.622493267E-3,-1.735579967E-2,-7.429122925E-4,1.859121078E-2
3.138215927E1,-8.199930191E-3,-1.555192471E-2,-1.669025421E-2,2.424181930E-2
3.138715927E1,-1.071000099E-2,-3.221809864E-3,-3.520011902E-2,3.693416520E-2
3.139215927E1,-1.637578011E-3,-1.586276293E-2,-3.133392334E-2,3.515855033E-2
3.139715927E1,-6.634891033E-3,-3.175973892E-3,-1.183509827E-2,1.393478167E-2
3.140215927E1,9.435772896E-3,7.114231586E-3,-1.068305969E-2,1.593028140E-2
3.140715927E1,-5.501508713E-5,-3.936052322E-3,-1.726627350E-2,1.770931210E-2
3.141215927E1,3.398835659E-3,7.133364677E-3,-1.718425751E-2,1.891390181E-2
3.141715927E1,-1.113551855E-2,2.000844479E-2,-1.368522644E-2,2.667626396E-2
3.142215927E1,3.341138363E-3,1.446318626E-2,-1.635646820E-2,2.208802876E-2
3.142715927E1,-1.921951771E-3,1.309370995E-2,-1.696872711E-2,2.151922021E-2
3.143215927E1,7.652759552E-3,1.238548756E-2,1.285934448E-2,1.942492655E-2
3.143715927E1,2.560615540E-4,9.590566158E-3,2.091789246E-2,2.301309956E-2
3.144215927E1,-1.140904427E-2,1.705849171E-2,2.457714081E-2,3.201865520E-2
3.144715927E1,-5.666553974E-3,1.223528385E-2,2.729988098E-2,3.044824308E-2
3.145215927E1,7.898986340E-3,6.977260113E-3,2.488040924E-2,2.702056454E-2
3.145715927E1,-1.205098629E-2,6.350278854E-4,1.285362244E-2,1.763080091E-2
3.146215927E1,-2.101951838E-2,-8.316040039E-4,1.065254211E-3,2.106291728E-2
3.146715927E1,1.784324646E-3,-6.884336472E-4,-7.346153259E-3,7.591029116E-3
3.147215927E1,-9.297609329E-3,-3.966391087E-3,6.573677063E-3,1.205782019E-2
3.147715927E1,-8.790612221E-3,-9.144127369E-3,1.041412354E-3,1.272691904E-2
3.148215927E1,-1.165205240E-2,-7.497012615E-3,-1.125240326E-2,1.784914851E-2
3.148715927E1,3.665864468E-3,-1.419466734E-2,-8.915901184E-3,1.715868401E-2
3.149215927E1,-4.646182060E-4,-6.500482559E-3,-2.778625488E-2,2.854028914E-2
3.149715927E1,-7.252454758E-3,-1.329499483E-2,-3.244018555E-2,3.580112604E-2
3.150215927E1,-6.694674492E-3,-8.559167385E-3,1.003265381E-3,1.091258697E-2
3.150715927E1,2.255976200E-3,-3.889918327E-3,9.422302246E-4,4.594419550E-3
3.151215927E1,1.268619299E-2,-5.351603031E-3,-4.101753235E-3,1.436675075E-2
3.151715927E1,-8.448362350E-4,-5.933046341E-3,-3.656291962E-2,3.705080131E-2
3.152215927E1,7.544159889E-4,-3.884434700E-4,-6.949329376E-2,6.949847415E-2
3.152715927E1,1.216638088E-2,-2.170085907E-3,-6.336688995E-2,6.456076858E-2
3.153215927E1,1.922589540E-2,-3.167867661E-3,-1.663875580E-2,2.562261958E-2
3.153715927E1,1.479250193E-2,-1.693117619E-2,1.926803589E-2,2.960979647E-2
3.154215927E1,-7.882893085E-3,-1.434254646E-2,8.257389069E-2,8.418014056E-2
3.154715927E1,-1.391911507E-2,-2.365136147E-2,8.783531189E-2,9.202266394E-2
3.155215927E1,-1.524841785E-2,-1.491343975E-2,9.769630432E-2,9.999746402E-2
3.155715927E1,7.816255093E-3,-8.377015591E-3,1.366424561E-1,1.371219495E-1
3.156215927E1,3.105998039E-3,-6.606817245E-3,2.337503433E-1,2.338643202E-1
3.156715927E1,-9.923756123E-3,-3.746151924E-4,3.063707352E-1,3.065316438E-1
3.157215927E1,-5.749899149E-2,2.590101957E-2,2.901992798E-1,2.969724210E-1
3.157715927E1,-7.787591219E-2,1.938968897E-2,1.417713165E-1,1.629101713E-1
3.158215927E1,-8.531117439E-2,2.982676029E-2,-8.654785156E-2,1.251325806E-1
3.158715927E1,-6.102383137E-2,2.954900265E-2,-3.085031509E-1,3.158658666E-1
3.159215927E1,-2.180343866E-2,2.405428886E-2,-4.006595612E-1,4.019727387E-1
3.159715927E1,1.271885633E-2,-6.565392017E-3,-3.372011185E-1,3.375047673E-1
3.160215927E1,1.580566168E-2,-1.990383863E-2,-1.207275391E-1,1.233739049E-1
3.160715927E1,1.059311628E-2,-3.486067057E-2,4.964637756E-2,6.158119250E-2
3.161215927E1,1.315206289E-2,-6.459939480E-2,9.161376953E-2,1.128678047E-1
3.161715927E1,4.219764471E-2,-6.163758039E-2,6.028366089E-2,9.598933434E-2
3.162215927E1,5.895787477E-2,-5.353784561E-2,4.499435425E-2,9.147034396E-2
3.162715927E1,3.729176521E-2,-3.639036417E-2,8.758449554E-2,1.019116196E-1
3.163215927E1,1.276516914E-2,-6.123483181E-3,1.226644516E-1,1.234788009E-1
3.163715927E1,-1.795822382E-2,3.071808815E-2,1.602525711E-1,1.641553694E-1
